id	locus	title	outlinks->bsu	Gene->Coordinates
15902198586FAAEAB501E8E49DD85BCB08D9881F	new_1359357_1359439_c	S463	new_1359357_1359439_c	1,359,357 → 1,359,439
1594BA83CED2DA9F86C1CE2A0DC6E1C9B665EACB	BSU_06310	gabP	BSU_06310	685,155  686,564
1599BBAC05EB62A847F73572CD777BC472301DE8	BSU_04810	immA	BSU_04810	530,624  531,133
159A6D0D45B5F0F055228357FD9A3BF8E5A999E5	BSU_03280	nasF	BSU_03280	353,900  355,351
15A725764CCAC2FA9BD2D3CC68B7DE1943AC175B	new_2116747_2116967_c	S748	new_2116747_2116967_c	2,116,747 → 2,116,967
15AE10AB10AF0BC1E4EDF997DD1C92C812DD195E	BSU_12229	yjzI	BSU_12229	1,293,776  1,293,964
15C89BB5099D48BD1CEB707A64315D12C6F6E945	new_3740032_3740104_c	S1398	new_3740032_3740104_c	3,740,032 → 3,740,104
15CD9023540E3BB7D3EC8A60E204052DD256CE9F	BSU_04600	ydbT	BSU_04600	513,283  514,764
15D150B53A25325DBC414F0C2B0D44AEF4B115A9	BSU_10790	asnO	BSU_10790	1,157,237  1,159,081
15DE8BAFB36296B5842E283C836D600755786397	BSU_08370	yfiR	BSU_08370	911,964  912,581
15EAA4007484D9F82CF4F402FF156165156FDDDE	BSU_01389	ybzG	BSU_01389	147,312  147,536
15F6F31F4D6CF9B6C20B9CDE169CAD1B044B38A4	new_247549_247743	S88	new_247549_247743	247,549 → 247,743
15F9BF08762D28CBCD3D9748EFBD29B0D6FD7623	BSU_14510	ktrC	BSU_14510	1,520,531  1,521,196
160BD6DE5F6BE1565C3A2EA87418461818E5E2E2	new_2078627_2079084	S727	new_2078627_2079084	2,078,627 → 2,079,084
160EBB7885D7C7FD30A6E35605A862C156E2DA80	BSU_23550	mleA	BSU_23550	2,451,463  2,452,782
161ADC907D4902001C8751F51CFA762828C26110	BSU_19710	yodQ	BSU_19710	2,141,703  2,143,013
161CA16ADE32E65FCAC76D3B362FD8B8E436169F	BSU_12649	ykzM	BSU_12649	1,332,187  1,332,405
1627167E7E9DBE444161A94D9F76317612C6401C	BSU_03570	sfp/2	BSU_03570	407,638  408,135
1629A875FCCA0C0EB1C959ED31BB6B3CFA839BF9	BSU_13130	proA	BSU_13130	1,379,605  1,380,852
162B5B61265A6D216063B6275F71BC5456EBA2A2	new_4159457_4159757_c	S1557	new_4159457_4159757_c	4,159,457 → 4,159,757
162B960244B0E1334F9E99E7E0F050D3312830E5	BSU_38470	ywaD	BSU_38470	3,948,555  3,949,922
1632474628BEA113F297897D152276A1AB73BAE8	BSU_05650	ydgH	BSU_05650	609,388  612,045
16412BAB04BBF9FD1C3653328923687874C81868	BSU_30790	menE	BSU_30790	3,147,350  3,148,810
1645EA183E9BCF20658620D96439E93F96862380	BSU_13320	ykzB	BSU_13320	1,397,938  1,398,093
16585F4118F3D2732D6780D351B7AA5F6DDCCEB8	BSU_29860	ytoP	BSU_29860	3,055,247  3,056,320
16915E72503D467407419B0D4CF098830DC175C5	BSU_20530	yoqS	BSU_20530	2,194,053  2,194,400
1699CFBF5400CAF43C6DAE8ADCCE5A360B31F2E9	BSU_04880	ydcS	BSU_04880	536,096  536,365
16BEDCFFB1671793061ACE4AC528D3B8EB177DC8	BSU_26340	yqaF	BSU_26340	2,698,486  2,698,716
16C3D97DF67B8988EE2F5F2572D727EF357AC479	new_4035835_4035968_c	S1514	new_4035835_4035968_c	4,035,835 → 4,035,968
16CCAA5264276AF250B8A3CCC1773E877DC104C4	BSU_04480	ydbI	BSU_04480	501,579  502,631
16E048FE5AF76CC771DEBBA8CB56B75A5414B3A2	BSU_09100	cspB	BSU_09100	984,262 984,465
16EE17461B4AB467A4F8172FD3E335073AD2B1D8	BSU_28760	araM	BSU_28760	2,943,006  2,944,190
17094CBA2DDFB82B5FC064AADB85DAB60A15B2C0	BSU_18630	yoaJ	BSU_18630	2,032,927  2,033,625
172652156ABFE72D5BAAC22729CE17CA947538B5	BSU_00970	yacP	BSU_00970	116,025  116,537
1729DD4CCBA147D433C8027D08447A14A20FA710	BSU_31590	yufS	BSU_31590	3,246,152  3,246,367
1734AF5C671F4CD69202A49A66BAA959F60651F4	BSU_tRNA_39	trnD-His	BSU_tRNA_39	
174047392BCCE4D57528ED78866626252BBF10D2	BSU_17990	sspO	BSU_17990	1,926,306  1,926,452
174CB43578B74153C88AC01EB11A6E37ECBB3EB8	new_3009340_3009869_c	S1116	new_3009340_3009869_c	3,009,340 → 3,009,869
174DE70C590E316273E7B2B63956D057F959E165	new_2041030_2041466	S699	new_2041030_2041466	2,041,030 → 2,041,466
175A3D2C9708EB6CB933BE55325A689A71EC4A1D	new_158050_158514_c	S60	new_158050_158514_c	158,050 → 158,514
177BAE8E5143CBE479B8EF6814F2A1066E72D658	BSU_19900	yotF	BSU_19900	
177EFFDCA6E3C3BB840EED13D9F2D71F99B833B6	BSU_27240	yrhC	BSU_27240	2,784,688  2,784,918
17840BF36306FB185EFBCCFBBE4495BED2D21710	new_2829529_2830447_c	S1048	new_2829529_2830447_c	2,829,529 → 2,830,447
178D5E2AA1225FE909E6F2B63B3595F5ABB8E7A2	BSU_01680	murP	BSU_01680	189,790  191,157
17921229BA265111A7D0CD95BA02A7A495CCA33D	BSU_05350	ydfB	BSU_05350	581,694  582,479
179FDEA51A060DF32A3EA06A796793DE27B600FF	BSU_00890	yacL	BSU_00890	108,674  109,774
17C3F56CE859BCD7A282C144C46CC92D3506ABF6	BSU_29690	acuA	BSU_29690	3,040,092  3,040,724
17C51CD9032BD39D79E2B2DA6D1163FB06DDC00D	new_3273703_3274665	S1225	new_3273703_3274665	3,273,703 → 3,274,665
17F0D94ED61E0AF1015FBC845BC2B5B670311C6F	BSU_33420	nhaK	BSU_33420	3,428,331  3,430,343
17F2619E74A1604E86ED94E1BEE683D49E437A6C	BSU_31780	yueH	BSU_31780	3,262,009  3,262,257
17F5188958A415D8D09439E02E1D1E0661B5C760	BSU_10840	iolQ	BSU_10840	1,163,148  1,164,161
17FFEA4977F4F7334CFF7CD1C644DF14F599E6E6	BSU_26680	yrdK	BSU_26680	2,726,885  2,727,163
1812DE302C4E8035ADB3BF5C37EE0173A47A7D8F	new_2464042_2464118_c	S897	new_2464042_2464118_c	2,464,042 → 2,464,118
182B8EFA41DAE695B008CBAA561F3730D11750B1	BSU_18550	yoaC	BSU_18550	2,022,561  2,024,024
183C8B4F28E601D670B3D997D333AF2B5C4A4759	BSU_34920	hisG	BSU_34920	3,587,551  3,588,192
18506FB74F6BB9278F22EB7DCDA3CF72575CC32A	BSU_33510	copZ	BSU_33510	3,443,613  3,443,822
1852AA40C48859202392834A3E791F6877DD3D30	BSU_21970	ypeP	BSU_21970	2,308,967  2,309,647
185B6596F0468B76BCA85E8753063FAE83445E18	BSU_32170	dapF	BSU_32170	3,306,040  3,306,894
186448A285EBE9491A098E6D9008355B441B61C7	new_2022468_2022560_c	S688	new_2022468_2022560_c	2,022,468 → 2,022,560
18698DA427051097DEEE63F45F3429B8617B1F48	BSU_40000	yxnA	BSU_40000	4,108,058  4,109,128
1872614A6F7DBF7231348AC3DAE4ED3295ACEB41	BSU_03370	yckA	BSU_03370	367,305  367,985
187C78441816FC74B0FCCE34997E8AEC0A80B114	BSU_22460	bshA	BSU_22460	2,357,078  2,358,211
188518BEED86792A33BEC148AAE0B547DE5E4A49	new_3372716_3373742	S1265	new_3372716_3373742	3,372,716 → 3,373,742
18867F99B039D20DBCF004BC72E35CF0AE8FE467	BSU_31460	kapB	BSU_31460	3,231,399  3,231,785
188742B9A0C95344D32A4C23B9C971660572CF7D	BSU_03840	ycnB	BSU_03840	436,036  437,454
188833286AD73DF7730954D47BD676D8137679E9	BSU_05750	fra	BSU_05750	621,847  622,218
188A260FF9BABD22CF4A102138D5D8AA40F00E9E	BSU_36620	ywnB	BSU_36620	3,765,469  3,766,110
18B09A645AC8E13A1AD3B73A0C828E5A0F5D42BB	BSU_07130	lplD	BSU_07130	782,958  784,298
18B47AB8CC8366E427C7569C6E1121CE4F0ABDE4	new_2025088_2025159_c	S689	new_2025088_2025159_c	2,025,088 → 2,025,159
18C67A1723DD90E6344036D091A6F6A1AD148893	BSU_10410	yhzC	BSU_10410	1,116,583  1,116,816
18CBED273AD7787971073117DFA0B89BDF149B25	BSU_34500	yvdR	BSU_34500	3,541,823  3,542,143
18CEF3F1EE2E95A009699DE370CBB44F025B7B40	BSU_28570	yshE	BSU_28570	2,920,517  2,920,921
18E3CABCEFD00536501BB225CD9C3989DC816B13	new_4118585_4118876	S1540	new_4118585_4118876	4,118,585 → 4,118,876
18ED48E99D87748B2EBD6001EFDF1D3D91535ABF	BSU_06250	ydjM	BSU_06250	679,390  679,761
18F8A8EBABD9846966A8DEFD9D4E3F2404828E92	BSU_20270	yorS	BSU_20270	2,172,932  2,173,450
18FA5EFCD78C74296F9E52A64DA4A9D635944528	BSU_17520	ynaD	BSU_17520	1,883,166  1,883,678
1901C52DCB24B3D53150F6926C14907AC1B75293	BSU_18090	parE	BSU_18090	1,933,477  1,935,444
19080097FD3F48C730C355DE84C1922206A07AFF	new_3036310_3036529_c	SR7P	new_3036310_3036529_c	3,036,310 → 3,036,529
1908915195E7FE1947B85105A5065385B2D81496	new_2913380_2913589_c	S1078	new_2913380_2913589_c	2,913,380 → 2,913,589
191A4BD70FE7E61EE0F27CB771A528A14ECB5FF1	new_1925528_1925637	S665	new_1925528_1925637	1,925,528 → 1,925,637
191AAFD791966F6C2386CDCB0AF64ECBAAEF08CC	new_2246149_2246571	S804	new_2246149_2246571	2,246,149 → 2,246,571
19228BAD44E6DA3DE908DC390FDF628C18D94E65	BSU_28410	gerE	BSU_28410	2,904,727  2,904,951
1925DFD1162E744E9175D07EC0FD72A75C79C6BF	BSU_13720	queC	BSU_13720	1,439,448  1,440,107
19349FDFE0F9A46FCCAA684B8139E592979DB317	BSU_28840	ysdA	BSU_28840	2,951,898  2,952,167
196131483F87BE683DBE80E2E05DE029746B28EB	new_1537029_1537112	S536	new_1537029_1537112	1,537,029 → 1,537,112
1968743631A20739B5DA8B489CB1E7E42F3B93E3	BSU_38460	tyrZ	BSU_38460	3,947,158  3,948,399
196F7E1F00D9F61E5542DBFE298D7B380082BEAE	BSU_tRNA_45	trnS-Asn	BSU_tRNA_45	
19829F6D993188BE854F0F61CB93777AD04CF754	BSU_36940	ywlD	BSU_36940	3,792,333  3,792,890
1982C0A9324050C5E2D191FBC2A634BCE648755E	new_1461473_1462812_c	S506	new_1461473_1462812_c	1,461,473 → 1,462,812
19854503A5A0A19E72C8E1BEC65EECC243E96F79	BSU_18650	pelB	BSU_18650	2,034,745  2,035,782
1986DB3078FBA16D6ACCD70EEAC95C46564D0958	BSU_34750	whiA	BSU_34750	3,569,573  3,570,523
19882CC97044273B12D664F98E582874E7779857	BSU_misc_RNA_1	BSU_misc_RNA_1	BSU_misc_RNA_1	20,611  20,823
199ACBE451F306EE3AE2780CCA095FA73887C821	new_821232_822902_c	S255	new_821232_822902_c	821,232 → 822,902
199FA65621C241CB27BBC382A4C62A34DCC74570	BSU_40730	yyaS	BSU_40730	4,184,460  4,185,065
19A96FCD8375277D22190C83454E0D07C1A875CD	BSU_misc_RNA_65	sncO		
19B1345F36B2320F0714B8EF1B939C65FA7E382D	BSU_30250	ytaP	BSU_30250	3,095,665  3,096,564
19BA45BD691BBA4B23C4741C63DB729AA5D30FDA	BSU_31540	nupN	BSU_31540	3,239,930  3,241,009
19C12EAEFC7BA2116ECEEDF2EEA539DD2334E78B	new_2156121_2156756_c	S762	new_2156121_2156756_c	2,156,121 → 2,156,756
19CC58F5ABADAD45BA55D88BBD77B586AA5D85FE	BSU_37390	albC	BSU_37390	3,837,840  3,838,559
19CD9BF216953613CD2E0DFB99D4C6E92AAFAE5D	BSU_17580	xynB	BSU_17580	1,888,774  1,890,375
19CEB80CF637F1FED7C493EF743B4BFA632C8D44	BSU_24530	lipM	BSU_24530	2,543,968  2,544,804
19D21F6299C551A9873ECE0202EB4007A945E7A9	new_3989908_3990230	S1493	new_3989908_3990230	3,989,908 → 3,990,230
19D4B51347800FEFE9E9305D5BCEF0D506DC75A9	new_4035641_4035833_c	S1513	new_4035641_4035833_c	4,035,641 → 4,035,833
19D76B80386F825109C5FB4A34881D5D20F366DB	BSU_24710	comGC	BSU_24710	2,557,673  2,557,969
19DFA1CAA52BEBBD3F31D50645E7745066E103FA	BSU_22260	yppF	BSU_22260	2,338,582  2,338,770
19E6EF9CCA31440EAC046F8D6CA98B6A08589D58	BSU_39520	yxeK	BSU_39520	4,060,818  4,062,143
19EB8E7CBC0E8D7A6429ADFFF93D1F71EFE3FF11	BSU_36700	moaA	BSU_36700	3,772,325  3,773,350
1A070D28C3DB109F67A5E73C5F0734177995E286	BSU_24820	yqgU	BSU_24820	2,566,237  2,567,298
1A250A75783D288E25C0625DE19C9FBA7BC5CBB1	BSU_20300	yorP	BSU_20300	2,174,104  2,174,319
1A2D880E6FED0075D4174E09A58F5A181E664F93	new_1321205_1321328_c	S455	new_1321205_1321328_c	1,321,205 → 1,321,328
1A31885756344F8BD2BED4E4526D43D6D5AB85F3	BSU_10990	yitH	BSU_10990	1,177,365  1,178,213
1A415DC85354373EA4866733C3AE43F510BD3C56	BSU_02430	glsA	BSU_02430	264,191  265,174
1A476F8B70A75F5CCF7E9B8BF69A5CADBCB6AD75	new_1097850_1097950_c	S361	new_1097850_1097950_c	1,097,850 → 1,097,950
1A56D711EB5E1CF6C7F524ECDC4E4F0800947298	new_1603592_1604734_c	S562	new_1603592_1604734_c	1,603,592 → 1,604,734
1A5C1BDE844AA56B90C0E4A02D74978676487E99	BSU_15050	ddcP	BSU_15050	1,572,765  1,573,790
1A65880F68898002EE8774F34EDC47F0243B7273	BSU_02500	ycbG	BSU_02500	273,237  273,938
1A6793A3A5AC568C67873C8708E9F581F42AB9BA	BSU_00910	ispF	BSU_00910	110,480  110,956
1A6D90298D039FFFD977B2534952BA5E32B3530F	BSU_21480	sunA	BSU_21480	2,269,521  2,269,691
1A8991EBE6F6900E087489E2D5F65562EB77F76F	new_3213597_3213853_c	S1192	new_3213597_3213853_c	3,213,597 → 3,213,853
1A97CC20EFBA9771CFBBD94C6B7798DD23A01E1E	new_3008846_3008937	S1115	new_3008846_3008937	3,008,846 → 3,008,937
1A9DA839AB77AF53958CB8426607BEF14F62B85E	BSU_32700	sufD	BSU_32700	3,358,664 3,359,977
1A9F7847AA1EB2A264842B44CD1B1A21F0AF6E57	BSU_06420	purE	BSU_06420	698,612  699,100
1AA1FDF5EE7040A349522A927D8F6C1F691B3CF9	BSU_33850	yvbG	BSU_33850	3,471,841  3,472,476
1AA28C89BDCD460AB6F71AC705CD4C09ED4CBA08	new_2069746_2069982_c	S716	new_2069746_2069982_c	2,069,746 → 2,069,982
1AA67AD33622538F7BAD64B54FAE6FD8103BF9BE	BSU_03260	ycgS	BSU_03260	351,842  352,696
1AAC42E6E96DC358E79C75DB2BBB3E40353E1890	BSU_02960	yceJ	BSU_02960	319,180  320,352
1AB16D099E4134E6283018C4E7F45BEFBD90549A	new_1143506_1143576	S378	new_1143506_1143576	1,143,506 → 1,143,576
1ABCCA1901C9D2761B279D5474CDE6B3E8B5825C	BSU_04510	ydbL	BSU_04510	504,689  505,024
1AD57035B257F438B320D5F191A0CED862FB15CD	new_1783391_1783658	S615	new_1783391_1783658	1,783,391 → 1,783,658
1ADB6E2C8DC82A242CFEFAD22443D14226F1BA60	BSU_22890	cmk	BSU_22890	2,396,045  2,396,719
1ADC55F8E265AF86E29743C671CE1EA1BE7EB41E	BSU_31060	gbsA	BSU_31060	3,185,092  3,186,564
1AE747B339FBAF035ED7FD488187D5B013652E9C	new_454593_455317	S133	new_454593_455317	454,593 → 455,317
1AEDD565740D7DF7EA8D9035C66A2ED2A98C4B96	new_3760210_3760556	S1406	new_3760210_3760556	3,760,210 → 3,760,556
1B0573D639E515B2D1633805E094F9E585C90A09	BSU_19259	yoyB	BSU_19259	2,098,102  2,098,329
1B0CEA36BF56AFB479913DC3D07EB0878FBB12EB	new_2415356_2415414_c	S878	new_2415356_2415414_c	2,415,356 → 2,415,414
1B60206104DCE312EF4C742E56A2347A7B9D5265	new_3316130_3316211_c	S1245	new_3316130_3316211_c	3,316,130 → 3,316,211
1B61298ECA583D2112AA56A88358E8A9A55D2C9D	BSU_05430	ydfJ	BSU_05430	589,717  591,891
1B7C4AD6CD0632051A0E8CA57034872D13FF67F9	BSU_30750	mntC	BSU_30750	3,142,954  3,144,261
1B7F59F954A1F20F75F5D4953F84CE58171741DE	BSU_03940	ycnI	BSU_03940	446,174  446,788
1B9BAEBE029BE9D4AD7E49C38B1E6DB5E8F4D4D3	BSU_38510	dltB	BSU_38510	3,953,783  3,954,970
1BAD28287257F82F907706AFD2E8FF5F3BD1B57B	BSU_36930	ywlE	BSU_36930	3,791,805  3,792,257
1BBAF82B4CC2A5176C0E9AD8101E7B3ACC9BF4EB	BSU_20440	yorB	BSU_20440	2,187,819  2,188,115
1BC05699DEB3A16944FB8305F22976AED75805E8	BSU_17000	kbl	BSU_17000	1,771,517  1,772,695
1BC439BBCD5FE19D5780519D7E4317C2EFF0D21B	BSU_34790	trxB	BSU_34790	3,573,207  3,574,157
1BC994DE60A7BB35DEDD7154581A396D29AA94A7	BSU_15680	gmk	BSU_15680	1,641,949  1,642,563
1BD29A07ED9283BE693F73E21C86920CEDA1D25A	new_1430482_1430571_c	S488	new_1430482_1430571_c	1,430,482 → 1,430,571
1BD895547D4A17B8A3FECAF09BA7B53228971DBC	new_1213460_1213536	S404	new_1213460_1213536	1,213,460 → 1,213,536
1BE734901DACBB56AB688C776F0AF8D298462518	BSU_28360	ysnA	BSU_28360	2,900,545  2,901,141
1BEBD09273240B6B50DABCB160FCCBC205BB2AAE	BSU_26480	yrkK	BSU_26480	2,708,943  2,709,419
1BF1A48CF645249CA9ECBB19C04B059B11D821EF	BSU_40150	epeA	BSU_40150	4,124,963  4,125,592
1C01BD9A19036C9897ED6D8BFAFE7E7E77A29C3C	BSU_18710	yozF	BSU_18710	2,041,330  2,041,827
1C05C80EB20F9EBAF9FBD28E674FD293EC241FFF	new_4183947_4184016	S1569	new_4183947_4184016	4,183,947 → 4,184,016
1C0D38F23D3A2CAA1EB057A92D6F571D0D2AA724	BSU_11880	metC	BSU_11880	1,259,606 → 1,260,778
1C19EAEA89E95440204186A2644DDE89CF9F597F	BSU_39560	yxeG	BSU_39560	4,064,536  4,065,093
1C1C79EE0DA98F82276C0A73FA92868775FCC55F	BSU_tRNA_64	trnB-Met2	BSU_tRNA_64	
1C1CEC251708CD029B2B8B56A05CAD770A0C44E8	new_532604_532921	S171	new_532604_532921	532,604 → 532,921
1C3BD9F0863F0C7DDB22EEF7FF4B1D50BED8A797	BSU_09800	yheA	BSU_09800	1,054,746  1,055,099
1C3D007210397BDCD9DED3A1CF22683E0BDF9B9C	new_3729297_3729412_c	S1393	new_3729297_3729412_c	3,729,297 → 3,729,412
1C409CAC5160F2654B5DA33C3309E4E397AB113D	new_875695_876176	S279	new_875695_876176	875,695 → 876,176
1C4F076D54F5A07AC351D722A403F249ED097555	BSU_03569	sfp/1	BSU_03569	407,460  407,627
1C50B44C30A33BF8C604847CAB382BBE92025228	new_2740896_2741093	S1010	new_2740896_2741093	2,740,896 → 2,741,093
1C566E54F8EF1A17A365FC49DFDA452AC5D0CA64	BSU_40050	gntR	BSU_40050	4,113,417  4,114,148
1C586CFB2EBE9871C4CA50B5ABADD0C3801E5653	new_1906208_1907012	S648	new_1906208_1907012	1,906,208 → 1,907,012
1C6C8DB02E10EAC0588389D9F0D3AF3E19172C5C	BSU_16180	flgB	BSU_16180	1,691,278  1,691,667
1C6CADD1808CA84CBC19D623DACF4D398EB43174	BSU_15270	sbp	BSU_15270	1,595,935  1,596,300
1C6D935B36416327FE63CABC53440441E8563D7E	BSU_29170	ytzA	BSU_29170	2,984,312  2,984,695
1C8E44680D6015EDA8A26DC6C289F8E0E62C54EE	BSU_18610	yoaH	BSU_18610	2,029,429  2,031,114
1C9A6D2B53B9E66F3FBBB536E02ACA52E0A96646	BSU_09790	yheB	BSU_09790	1,053,520  1,054,653
1CA0A8FEB0B127C2E70B35F3D3B28C3ADEED8DB5	BSU_28670	ysfB	BSU_28670	2,931,976  2,933,082
1CA87275AFA1B4E4B5E8E10229009F785E70BBA8	BSU_31410	alaR	BSU_31410	3,226,933  3,227,433
1CA990DA55B6F879968C431A703E0478F5564A1A	BSU_37920	gerQ	BSU_37920	3,893,441  3,893,986
1CB229DE87D56674903A8348657FA3B3117FEADD	BSU_40470	yycC	BSU_40470	4,159,577  4,159,717
1CB2CDB483FA484EAADA93310254F6F795A8961E	new_2714806_2714932_c	S995	new_2714806_2714932_c	2,714,806 → 2,714,932
1CB67586A46A1CC828EC7CEF38EFED11372E2C77	BSU_03390	yckC	BSU_03390	369,236  369,691
1CC5837E19A99368962E84FC034C63F4382EE735	BSU_24810	yqgV	BSU_24810	2,565,920  2,566,234
1CCFF0E6926EF61E0A82F8C5F285D8DD20D0F902	BSU_misc_RNA_9	BSU_misc_RNA_9	BSU_misc_RNA_9	694,425  694,527
1CDA7DF4D763DECCC6AF245F81CFB533A231FBA3	BSU_07166	BSU_07166		
1CDF658441061EA476E27C2E60DEE45C4F45AC15	BSU_36310	ssbB	BSU_36310	3,740,206  3,740,547
1CEDC98C9EDD8F3DEA0AF4B2104DA1BF86E688C2	BSU_04160	mtlR	BSU_04160	467,130  469,214
1CEEA0570C1A316AAEFAE83F6986CADF7A339892	new_556002_556561	S178	new_556002_556561	556,002 → 556,561
1CF85A9A366DA29A4CEE8B06C0CDB1B652CF62B1	new_1421924_1422163	S485	new_1421924_1422163	1,421,924 → 1,422,163
1CFF7202AC6078B6BAD1253F77FD4FE227C046DB	BSU_24090	ptb	BSU_24090	2,503,765  2,504,664
1D0286ECDA32FB21737170B54A57D3FE482C6422	BSU_07310	yfnD	BSU_07310	802,351  803,286
1D12F9FB8D7CFBA1D8DA6EE2B5EE8AE1F44A3F7C	new_1606413_1606501	S565	new_1606413_1606501	1,606,413 → 1,606,501
1D2043CC0D8CF64142F0A5993A936C5A196726D4	BSU_27080	levR	BSU_27080	2,763,025  2,765,832
1D216CE34A0EAA0BF1BBAF8BFCDACF32BF01BFE4	BSU_40573	yyzI	BSU_40573	4,171,396  4,171,635
1D22109617F851DB4C23AF022CF7D96917791DD3	new_1076420_1076501_c	S356	new_1076420_1076501_c	1,076,420 → 1,076,501
1D27C5E73571A737B80649BFCF517C5FF136DFFF	BSU_15360	ylmC	BSU_15360	1,608,919  1,609,164
1D37BB6B73A60C38375FBC8D847E726EE79103B3	BSU_22290	sspM	BSU_22290	2,339,670  2,339,774
1D51AF3E6456F126203D7C7273FB828A47E26DFB	BSU_16310	fliM	BSU_16310	1,701,684  1,702,682
1D5F227860A321506A1AB4BAE63CAD3A66E43BFC	BSU_03510	srfAC	BSU_03510	398,532  402,359
1D67888E79B09956F9258F4068546D8C67103549	BSU_35960	rbsB	BSU_35960	3,706,145  3,707,062
1D6C340264B8A75727E202AD2E37053091C94013	BSU_33030	yuxN	BSU_33030	3,388,113  3,388,988
1D9596609AEF10456041918BD592E49466D93B1F	BSU_36668	ywzE	BSU_36668	3,769,289  3,769,453
1D95A3248355BE2D1321CEB47BB2FE1F78063F48	new_3640552_3640631_c	S1353	new_3640552_3640631_c	3,640,552 → 3,640,631
1D9D20DA24C13EF450710E8EDC5A36311DAF1BF0	BSU_26980	yraE	BSU_26980	2,754,607  2,754,804
1DA87B205F2E201DE027209620110D043AF8A6AF	BSU_37980	ywdF	BSU_37980	3,898,376  3,899,182
1DB29BAD1408478484889C0D0A565FC7F24D04DE	BSU_29430	ytzD	BSU_29430	3,011,555  3,011,689
1DB308368D49129D9FCF1F137A350EFCDFA97618	BSU_25880	yqxJ	BSU_25880	2,663,551  2,663,913
1DC4A3D7E93677B0EAD15F43C80E50FD98527EBC	BSU_33170	yvrB	BSU_33170	3,402,469  3,403,530
1DC5C6DAF0AB1EB59BC9361DC1161E75F99AFE33	BSU_22550	qcrB	BSU_22550	2,363,913  2,364,587
1DDE2B06CEE8931A39C8EF3B932D01794FF3AF08	BSU_30580	ytmA	BSU_30580	3,131,446  3,132,219
1DE26CDEE952142C1303C822F0E2A63AE09F721B	BSU_31250	tlpA	BSU_31250	3,208,280  3,210,268
1DF08A474E95909EAF68CF26D97DD49350ABEA89	BSU_28510	abf2	BSU_28510	2,913,661  2,915,148
1DF2E152DCA60E36AC0760B81F2C53BBE6865D79	new_827212_827324_c	S260	new_827212_827324_c	827,212 → 827,324
1DFFEB155028A5C6B4B344769EF7DAAC14983322	BSU_24340	accC	BSU_24340	2,530,354  2,531,706
1E01DB748237930ED1B399CF69A1A43A5BEE09C1	new_257573_257643_c	S91	new_257573_257643_c	257,573 → 257,643
1E0BA378F14ADF03D613DA3BF3241C1ADE75075E	BSU_34420	yveF	BSU_34420	3,533,196  3,533,288
1E12F7A40992AE240568A0E8A0EA4F6BBDECF142	BSU_25870	yqcF	BSU_25870	2,662,712  2,663,290
1E1EE3EC3E008A974DD64CA26CC0C44345B99F8C	new_663028_663224	S217	new_663028_663224	663,028 → 663,224
1E2628480760F847CF707C884B14F376AF8CEE27	BSU_26826	yrpDX		
1E2CB9FDCF64B2EAC42B1E1DED94B4F865045995	new_1483957_1484044	S514	new_1483957_1484044	1,483,957 → 1,484,044
1E32B355838787D34352674595A63355609D3AC4	BSU_17660	yncF	BSU_17660	1,900,080  1,900,514
1E3BE31421B05ADF77CAEFC40760B24C5BF6A122	new_598065_598153	S190	new_598065_598153	598,065 → 598,153
1E3E237C138AC100F312E24DDDE607D89FC2F421	new_3031418_3031523_c	S1125	new_3031418_3031523_c	3,031,418 → 3,031,523
1E602BCB2A416CDBF2B5007765EC9628123FE979	BSU_37040	ywkB	BSU_37040	3,799,377  3,800,336
1E60F76C2906AA45953F9AFBEFA3D3678B837D11	new_2033681_2033894_c	S695	new_2033681_2033894_c	2,033,681 → 2,033,894
1E6AE45BAD15610D9E5A6C54EAE3D9D7A6C7D277	new_2278079_2278601_c	S812	new_2278079_2278601_c	2,278,079 → 2,278,601
1E74F0557FF9ECB404B6544831F4E0A162473423	BSU_29030	ytcD	BSU_29030	2,968,260  2,968,640
1E750A73F792ADD60B7DE50E3D4F22B532545E0C	new_984595_985733_c	S316	new_984595_985733_c	984,595 → 985,733
1E81C0C23C16DC0E96FE8436BE2EEC20E1160EC7	BSU_40359	yyzO	BSU_40359	4,147,114  4,147,302
1E829D639BADDC6BDC9B5FB4C97A632A53FDDB24	BSU_23120	resD	BSU_23120	2,417,181  2,417,903
1E915C58089172CE4658211DB32B11092C447A65	BSU_38000	ywdD	BSU_38000	3,899,853  3,900,488
1E951C2B640966643D5F081159522CD1C51942C8	BSU_31370	yugJ	BSU_31370	3,223,471  3,224,634
1E9BCDBB99BB318EECDD9451B75DFD8B9F58E634	new_2021232_2021971	S687	new_2021232_2021971	2,021,232 → 2,021,971
1EA0595C74359A36B9161CFD531CA894C5E66E25	BSU_17370	nrdI	BSU_17370	1,868,617  1,869,009
1EAE2279D97FD5EB367CEA31B07959A56FCE9114	new_2555662_2555886_c	S925	new_2555662_2555886_c	2,555,662 → 2,555,886
1EB98ECC5730CEB583E0A3A23F78EBEF9932B790	new_1915122_1915220	S654	new_1915122_1915220	1,915,122 → 1,915,220
1EC8C3FC0B3BAC12CB7C5C0E1F4886E198AA1D53	BSU_37610	ywzC	BSU_37610	3,860,998  3,861,222
1ED2FAEDA370D5A1854934FA63119568D6243668	BSU_08640	yfhS	BSU_08640	936,773  936,997
